X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,t,TE,y,e,wt,v
b,e,2.05,-0.47,0.7,2.31,1.04,0.09,-1.11,0.49,1,10.28,19.34,0.93,1.08,20.89
e,e,-0.46,-0.3,1.16,-2.07,0.05,1.96,-0.33,0.38,0,6.19,6.2,0.77,4.35,26.97
c,b,-0.3,-1.09,-1.35,-0.45,-0.97,-1.05,1.56,1.1,0,3.32,3.58,0.31,1.45,5.19
b,b,-1.33,-0.01,1.28,-1.36,0.6,2.09,1.21,-0.37,1,7.04,16.15,0.85,1.18,19.06
d,e,1.03,0.32,0.03,-0.6,-1.54,-0.76,0.72,-1.19,0,4.04,4.24,0.25,1.33,5.64
d,b,-0.7,-0.07,1.08,-1.45,0.95,1.54,0.38,0.58,1,6.1,12.96,0.62,1.61,20.87
a,d,0.02,-0.44,-1.05,-0.59,0.07,1.68,-0.16,1.06,0,6.15,5.37,0.71,3.45,18.53
e,c,-0.12,1.14,-0.08,-1.15,0.65,1.61,-0.59,-1.13,0,6.95,6.42,0.56,2.27,14.57
a,e,0.53,-0.73,-0.12,-0.04,-0.45,-0.14,-0.17,-0.29,0,3.0,4.32,0.38,1.61,6.96
a,d,0.11,0.96,0.05,0.5,1.61,1.75,-0.26,-0.13,1,9.2,18.689999999999998,0.96,1.04,19.44
d,e,-0.0,2.25,-0.87,0.42,-0.23,0.74,0.63,-0.23,0,6.19,7.34,0.62,2.63,19.3
e,d,0.7,0.74,-0.24,2.55,0.02,-1.36,-0.23,-0.17,1,6.87,13.93,0.84,1.19,16.58
a,c,1.74,-1.0,0.05,-0.73,1.91,1.87,-0.08,0.17,1,9.59,17.75,0.93,1.08,19.17
d,a,1.19,0.71,0.31,0.22,1.14,-1.06,-0.11,0.83,1,7.38,15.2,0.91,1.1,16.72
c,e,-1.58,-0.03,0.43,0.03,1.03,-1.93,0.79,1.13,1,5.55,10.14,0.77,1.3,13.18
b,d,-1.97,-1.51,-0.79,-0.02,0.78,0.52,1.16,1.56,0,5.92,5.78,0.49,1.96,11.33
b,c,-0.26,0.36,0.75,1.79,0.81,0.28,0.13,-1.14,1,6.34,13.41,0.77,1.3,17.43
b,e,1.22,0.98,0.36,-1.27,1.05,0.5,1.08,-0.85,0,8.86,8.33,0.81,5.26,43.82
a,a,-0.0,-0.51,0.94,1.34,0.33,-0.35,0.36,-1.26,1,4.33,10.55,0.55,1.82,19.2
c,a,0.88,1.18,1.61,-0.34,1.33,-1.4,0.0,-0.54,0,9.61,6.46,0.81,5.26,33.98
c,e,-0.92,-0.27,-0.43,-2.4,0.52,-2.36,-0.87,0.11,0,2.56,1.23,0.25,1.33,1.64
b,d,0.3,0.18,1.17,-1.12,1.25,-0.65,0.1,0.51,1,8.92,15.47,0.92,1.09,16.86
a,a,2.86,-1.77,-0.67,-1.0,0.6,0.0,1.65,1.13,1,10.4,17.119999999999997,0.67,1.49,25.51
c,a,0.99,-1.4,0.9,0.85,-2.85,1.51,-0.53,-0.57,0,5.22,5.9399999999999995,0.43,1.75,10.4
a,d,0.89,0.26,0.29,0.63,-0.05,0.98,1.1,-0.29,1,6.01,13.78,0.93,1.08,14.88
b,c,1.09,-0.66,1.49,-0.92,0.57,-0.27,-1.68,-0.54,0,6.71,3.88,0.5,2.0,7.76
b,d,0.41,2.19,-0.3,-0.51,-0.4,-1.08,-1.06,1.12,1,9.13,14.83,0.77,1.3,19.28
a,e,-0.31,-0.16,1.15,0.27,-0.54,1.29,1.55,-0.77,1,4.53,12.25,0.52,1.92,23.52
b,d,0.38,0.21,0.48,-0.53,-1.2,0.0,0.38,-0.95,1,4.55,11.25,0.57,1.75,19.69
b,b,0.72,1.81,-0.36,-0.06,-1.14,-0.82,1.81,-0.25,0,6.8,7.3,0.46,1.85,13.5
b,a,-2.25,1.78,0.43,-1.62,-0.37,-1.68,0.06,-0.46,0,5.37,2.7800000000000002,0.4,1.67,4.64
c,b,-1.03,-0.59,-0.96,-1.65,-0.9,-1.75,0.75,1.51,0,3.89,2.48,0.09,1.1,2.73
c,b,-1.18,-0.87,0.27,0.59,1.25,1.25,-0.16,1.28,0,5.61,8.46,0.53,2.13,18.02
d,a,1.17,0.55,2.35,0.23,0.66,1.03,0.18,-0.71,1,9.14,17.39,0.9,1.11,19.3
c,b,-0.11,0.09,0.02,-0.71,0.29,-0.4,0.87,0.25,0,2.12,6.26,0.49,1.96,12.27
c,e,0.46,0.65,-0.05,2.04,-0.88,-0.15,-0.27,-0.39,1,5.19,12.53,0.56,1.79,22.43
d,d,-0.34,-0.72,0.33,-0.14,0.07,-0.37,-0.07,-0.63,1,2.17,8.04,0.51,1.96,15.76
a,e,1.44,0.6,-0.61,1.55,-0.93,0.32,2.21,0.22,1,7.06,15.31,0.87,1.15,17.61
a,a,-1.39,1.1,1.34,0.84,-1.43,-0.76,-0.66,-0.43,1,6.89,10.33,0.68,1.47,15.19
d,e,1.77,2.18,0.95,-1.04,-1.46,-1.55,-2.1,0.08,1,10.29,13.67,0.8,1.25,17.09
b,c,-0.91,-0.25,0.7,-0.49,-2.02,0.77,1.74,-0.83,0,3.16,6.32,0.26,1.35,8.53
a,c,1.04,0.27,-0.3,0.11,0.21,-1.61,-0.82,0.84,0,6.17,4.57,0.59,2.44,11.15
b,e,-0.36,0.04,-0.93,0.86,1.08,-0.97,-0.07,-2.02,1,4.47,9.74,0.78,1.28,12.47
a,e,-1.74,-0.77,0.37,-1.45,0.7,0.72,0.68,1.75,1,6.85,12.23,0.45,2.22,27.15
e,c,1.87,0.49,-0.96,-0.94,-0.25,-0.66,-0.29,-0.87,0,6.87,3.9,0.64,2.78,10.84
a,d,1.15,0.31,-0.66,-0.92,-2.37,0.46,-0.41,-0.39,1,6.7,11.49,0.4,2.5,28.72
e,c,0.95,0.5,-0.81,0.19,-2.05,0.25,-0.15,2.56,1,9.32,12.72,0.53,1.89,24.04
c,d,0.56,0.17,0.6,-0.5,-0.05,1.13,-1.13,-0.11,1,5.61,11.469999999999999,0.66,1.52,17.43
c,b,1.14,-0.84,1.36,-0.57,0.38,-0.25,-1.32,0.26,1,5.99,12.21,0.54,1.85,22.59
c,c,0.78,1.94,-0.65,-1.53,-0.98,-0.72,-0.07,-0.12,0,5.63,4.37,0.5,2.0,8.74
d,d,1.0,0.85,-0.11,2.1,-1.17,-2.46,0.58,2.08,1,9.2,13.7,0.73,1.37,18.77
c,b,-0.37,0.86,-0.54,-1.93,-0.68,-0.61,-1.0,0.21,1,3.42,6.49,0.35,2.86,18.56
a,c,-1.01,1.15,-1.46,0.93,0.32,0.43,-0.61,0.45,1,4.79,9.530000000000001,0.64,1.56,14.87
a,b,-0.46,0.08,-0.21,-0.67,-0.84,0.73,-0.76,1.37,1,4.03,8.49,0.64,1.56,13.24
b,a,-1.0,0.4,0.64,-0.29,-0.7,-0.61,0.27,-0.48,1,2.83,7.68,0.63,1.59,12.21
a,c,-0.33,-0.49,-0.4,-0.23,-0.8,0.11,-1.28,-0.59,0,2.08,2.41,0.2,1.25,3.01
e,c,0.98,-1.2,-1.04,0.76,-0.78,-0.91,0.76,-0.22,0,3.81,3.61,0.3,1.43,5.16
e,e,-1.76,-1.23,-0.48,0.07,-0.3,0.45,-0.99,0.91,1,4.08,8.719999999999999,0.44,2.27,19.79
d,e,-0.64,-0.27,1.35,-0.9,-0.3,0.04,0.73,0.67,1,4.93,10.530000000000001,0.41,2.44,25.69
c,d,-1.81,-0.51,-0.43,1.72,-0.94,-0.53,-0.85,0.22,0,3.78,3.81,0.57,2.33,8.88
e,a,-1.31,0.3,-0.65,1.37,0.57,0.41,0.51,-0.74,1,3.1,10.55,0.57,1.75,18.46
a,b,0.47,-1.13,0.76,-2.12,-0.32,-0.27,1.45,1.22,0,6.65,4.68,0.46,1.85,8.66
c,d,-0.62,0.58,-1.17,1.1,-1.92,-1.1,-0.06,-0.43,0,3.79,4.22,0.35,1.54,6.5
e,c,-1.26,0.51,0.28,-0.6,0.16,0.99,1.26,1.45,1,6.7,12.64,0.63,1.59,20.1
d,d,-1.86,-0.17,0.57,-1.81,-0.96,0.67,-0.83,-1.99,0,3.88,3.99,0.17,1.2,4.79
a,d,0.47,-1.26,-0.23,-0.19,-0.51,-0.01,0.34,-0.87,1,3.67,8.17,0.29,3.45,28.19
e,d,-0.4,-1.2,0.94,-0.24,0.02,0.31,0.64,0.52,1,6.25,11.629999999999999,0.49,2.04,23.73
a,d,-0.22,0.44,-1.35,0.22,-0.08,0.42,-0.82,-0.19,1,3.88,9.16,0.85,1.18,10.81
a,c,-0.21,-1.19,0.53,-0.94,1.4,-0.21,1.53,0.19,0,4.99,6.29,0.48,1.92,12.08
e,a,1.71,-2.36,0.04,2.55,1.03,1.28,1.46,0.9,1,8.96,20.2,0.84,1.19,24.04
d,e,-0.91,-1.09,-0.0,-0.37,1.1,1.21,1.05,0.72,0,5.34,8.26,0.41,1.69,13.96
a,e,-0.24,-0.03,1.12,-0.93,1.07,0.74,1.12,0.69,0,7.58,7.5600000000000005,0.71,3.45,26.08
e,a,-0.49,0.21,-0.36,-0.2,0.64,1.13,2.24,0.36,1,5.42,13.42,0.9,1.11,14.9
b,c,-0.55,0.29,0.44,1.17,-0.17,2.04,0.6,1.51,1,7.73,15.23,0.9,1.11,16.91
e,b,-0.75,-0.3,-1.07,0.29,-0.31,0.17,1.38,-0.01,1,3.13,9.719999999999999,0.43,2.33,22.65
c,c,2.23,-0.9,-2.82,0.66,0.65,-1.0,-0.67,-0.49,1,5.95,10.17,0.66,1.52,15.46
c,b,0.2,2.56,0.46,-1.18,-0.36,0.21,0.66,-0.15,1,7.93,15.52,0.85,1.18,18.31
d,a,-0.27,0.14,-0.58,0.34,0.64,-2.87,-0.37,-0.09,0,2.35,4.77,0.38,1.61,7.68
c,a,-1.4,-0.32,0.29,0.52,-0.35,0.03,1.54,-1.12,1,2.83,9.93,0.54,1.85,18.37
a,a,-1.04,0.62,-0.66,-0.58,-1.13,0.01,-1.92,-0.3,1,2.54,5.42,0.52,1.92,10.41
a,b,-1.0,-0.63,-0.04,-0.16,-1.24,-1.07,1.0,-0.43,1,2.85,6.35,0.32,3.12,19.81
d,e,-0.53,-0.03,0.47,1.43,1.24,0.83,0.36,1.89,1,7.42,16.75,0.88,1.14,19.1
b,d,0.45,-1.1,-0.64,-0.89,0.5,-1.19,1.23,0.69,0,4.86,5.65,0.49,1.96,11.07
a,d,-0.39,0.42,0.27,1.85,-0.52,0.6,-0.66,0.38,0,6.5,7.32,0.75,4.0,29.28
a,d,-1.16,0.25,-0.74,0.46,1.65,0.91,0.62,-0.35,1,7.24,15.87,0.8,1.25,19.84
d,d,-1.34,-1.19,-0.88,1.18,-0.03,-0.01,-1.22,-0.14,1,2.99,6.87,0.45,2.22,15.25
d,e,0.24,1.9,-0.04,-0.03,-0.67,1.99,0.21,0.37,1,6.41,15.12,0.83,1.2,18.14
a,b,-0.29,-0.01,-1.85,0.04,2.29,1.37,0.68,0.14,1,7.06,14.94,0.94,1.06,15.84
a,e,0.83,-0.36,-0.87,0.16,-0.04,1.56,-0.18,0.48,1,5.16,11.79,0.86,1.16,13.68
d,d,-1.69,0.36,0.07,0.21,-0.9,0.18,-0.29,1.17,0,5.67,4.83,0.7,3.33,16.08
a,b,-1.1,-1.14,-1.86,1.22,-1.26,2.33,0.27,-0.03,1,4.34,9.75,0.32,3.12,30.42
a,a,1.65,-0.1,-0.6,1.11,-0.61,0.55,-1.45,-1.3,0,4.64,5.48,0.66,2.94,16.11
c,c,1.28,0.12,-2.49,-0.12,0.08,1.92,0.51,0.72,1,6.52,14.26,0.92,1.09,15.54
e,e,0.37,-0.17,-0.71,1.98,1.55,-1.89,-0.47,1.17,1,6.66,12.33,0.83,1.2,14.8
a,c,0.07,-0.26,1.7,0.79,-0.41,-0.31,-0.8,-0.5,1,5.49,9.66,0.66,1.52,14.68
a,e,-1.13,0.53,-1.75,0.74,-0.32,-0.54,-0.41,-0.9,0,3.54,4.9,0.26,1.35,6.62
c,d,-0.48,-1.49,-0.86,-2.6,-0.37,-0.51,0.31,-0.65,0,1.74,2.37,0.24,1.32,3.13
e,e,0.67,0.22,0.31,-0.14,-1.01,0.12,-2.58,0.06,1,5.22,8.08,0.75,1.33,10.75
a,d,-0.68,1.22,0.6,0.37,-0.59,1.08,-0.79,-0.08,1,6.03,11.9,0.74,1.35,16.07
e,d,-0.45,1.7,0.12,-1.1,-1.44,-0.02,-0.16,-0.2,1,5.22,9.76,0.54,1.85,18.06
e,b,0.56,0.07,-0.95,-0.25,-0.63,0.4,1.9,0.27,0,3.8,7.75,0.54,2.17,16.82
a,a,-0.0,0.77,0.3,0.55,1.44,-1.04,-1.55,-0.32,1,5.88,11.98,0.79,1.27,15.21
c,d,0.13,1.08,0.17,0.07,0.93,0.25,-1.32,-0.04,1,6.45,12.66,0.74,1.35,17.09
d,c,0.22,0.39,-1.71,1.5,-0.09,0.77,-0.5,1.45,0,5.16,5.42,0.58,2.38,12.9
a,d,-1.06,0.02,0.64,0.85,0.99,-0.44,1.53,0.08,0,5.94,7.970000000000001,0.86,7.14,56.91
a,d,1.18,0.34,0.35,1.67,-1.08,0.28,-1.13,0.04,1,6.91,13.84,0.7,1.43,19.79
e,e,0.71,-0.39,-0.88,-0.58,0.81,-0.67,0.47,-0.47,0,4.86,6.25,0.62,2.63,16.44
d,e,1.2,-1.47,-0.4,-0.36,-2.62,-0.79,-0.48,-0.69,0,4.86,2.36,0.07,1.08,2.55
e,a,-1.52,-1.51,0.53,-0.24,-0.51,0.12,0.74,-0.67,0,3.68,5.29,0.39,1.64,8.68
a,e,-0.94,0.11,0.18,-0.74,1.32,-0.2,-1.13,1.01,1,5.66,10.46,0.88,1.14,11.92
c,c,3.34,-0.73,-0.24,1.0,-0.5,-0.67,-0.48,0.35,1,8.72,13.77,0.59,1.69,23.27
b,a,0.38,-0.36,0.54,0.53,-1.35,-1.49,1.1,-1.03,0,3.87,5.42,0.51,2.04,11.06
c,a,0.12,-1.08,1.67,-0.11,1.06,-0.69,-0.16,2.99,1,10.83,17.42,0.67,1.49,25.96
d,d,-0.9,-0.38,0.77,0.03,0.51,-0.5,-0.28,-0.18,1,4.64,9.9,0.58,1.72,17.03
b,e,-0.59,-3.37,2.01,2.27,0.6,1.36,-0.17,1.89,1,11.65,19.439999999999998,0.82,1.22,23.72
e,c,1.5,-0.87,0.67,0.73,1.04,-0.87,-0.25,-1.02,1,8.49,14.79,0.86,1.16,17.16
c,e,-1.05,-0.94,1.37,-1.08,0.61,0.29,2.18,0.01,1,6.37,13.37,0.59,1.69,22.6
e,b,0.71,0.25,-0.59,-1.03,0.33,0.74,1.13,-0.97,1,4.61,11.34,0.78,1.28,14.52
a,b,-0.2,-0.81,1.21,-0.55,0.28,-2.43,0.04,0.13,1,4.98,9.26,0.54,1.85,17.13
b,e,-0.9,-0.59,-1.16,-0.37,-0.1,-0.02,1.41,1.5,0,3.53,5.27,0.38,1.61,8.48
c,e,0.83,-1.2,0.78,-0.58,0.57,0.12,-0.43,0.88,1,6.7,12.52,0.78,1.28,16.03
a,a,1.29,-1.24,0.12,1.87,-2.08,-2.79,0.01,-0.54,0,4.1,2.49,0.21,1.27,3.16
a,c,-0.6,-2.32,0.25,-1.72,0.35,0.31,-1.61,-0.72,0,3.66,1.8399999999999999,0.23,1.3,2.39
d,b,0.64,1.17,-1.56,-1.71,0.24,1.32,1.12,-0.37,0,5.85,6.73,0.57,2.33,15.68
b,d,-0.05,-0.08,-0.41,0.13,-1.11,0.92,-1.85,1.01,0,4.6,5.27,0.85,6.67,35.15
d,a,0.03,-0.18,0.7,-0.78,0.66,0.41,0.83,0.57,1,4.8,13.03,0.58,1.72,22.41
a,b,-0.25,-0.87,-0.61,1.03,-0.8,0.9,-1.66,0.65,1,3.32,7.91,0.64,1.56,12.34
a,c,0.99,1.55,0.13,-0.41,-1.92,-0.44,-0.35,-0.02,0,7.13,4.2,0.38,1.61,6.76
b,a,0.42,-0.09,0.2,0.15,-0.2,0.96,-0.91,-0.99,1,3.72,9.51,0.87,1.15,10.94
b,d,0.06,2.09,1.29,-0.27,-1.13,0.69,-0.27,0.35,1,10.01,16.58,0.81,1.23,20.39
e,e,1.04,-0.3,0.38,-0.62,1.37,-0.67,0.62,0.98,1,8.17,14.32,0.67,1.49,21.34
d,b,1.82,-1.07,0.42,-0.73,-0.43,-0.47,-1.16,-1.46,1,5.09,9.58,0.26,3.85,36.88
b,e,-0.36,-1.02,1.38,0.25,-0.59,1.35,0.49,2.4,1,8.2,14.76,0.63,1.59,23.47
d,a,0.47,-0.8,-0.91,-1.58,1.08,-0.61,0.2,-0.9,0,3.94,4.9,0.34,1.52,7.45
d,e,0.76,-0.33,1.97,0.77,1.64,-0.21,-1.37,-0.74,1,9.94,17.04,0.88,1.14,19.43
e,d,-1.07,-2.39,2.48,-0.65,0.76,-0.39,1.35,1.52,1,11.29,17.560000000000002,0.69,1.45,25.46
e,b,-1.16,1.07,0.84,-2.15,-1.01,-1.72,-1.39,0.62,0,6.82,1.4300000000000002,0.23,1.3,1.86
c,c,-1.26,-0.13,1.05,1.08,-0.15,1.04,0.73,-0.46,0,4.54,6.43,0.47,1.89,12.15
e,a,-0.09,-2.0,-1.04,0.2,0.62,-1.97,-0.69,0.72,0,3.63,3.69,0.4,1.67,6.16
c,d,-0.29,-0.01,-0.29,-0.48,0.68,-0.6,0.27,0.15,1,3.27,9.67,0.8,1.25,12.09
d,c,1.64,2.4,1.68,0.23,0.87,0.55,0.56,0.72,1,14.3,23.74,0.97,1.03,24.45
a,a,1.46,0.66,0.23,-0.72,-1.63,1.66,-0.77,-1.0,1,6.51,11.809999999999999,0.78,1.28,15.12
e,c,-0.93,-0.01,-0.08,0.49,-0.86,0.15,0.18,-1.79,0,2.03,4.59,0.18,1.22,5.6
e,c,0.54,1.45,-0.37,-0.08,0.04,0.28,0.34,-1.17,1,5.35,12.39,0.85,1.18,14.62
e,c,1.39,-1.04,-2.68,0.1,1.41,0.69,-0.35,-0.41,1,7.27,13.4,0.86,1.16,15.54
e,b,1.31,2.57,1.68,-1.53,-0.5,-0.36,-0.76,0.99,1,13.48,19.75,0.77,1.3,25.68
a,e,1.13,0.48,-1.41,-0.3,1.17,0.58,0.38,1.1,1,9.11,16.490000000000002,0.94,1.06,17.48
b,a,0.49,1.78,1.97,-0.11,0.53,-0.37,0.87,-0.6,1,9.01,16.91,0.93,1.08,18.26
e,a,0.78,-0.21,-2.19,0.94,0.96,0.81,0.36,-0.08,0,5.24,8.5,0.87,7.69,65.37
c,c,0.06,0.69,0.25,0.95,-0.85,0.48,-1.33,0.06,1,3.94,9.4,0.62,1.61,15.13
b,a,1.02,-0.11,-0.01,-0.83,0.24,-0.56,-0.78,0.65,1,4.77,9.26,0.8,1.25,11.58
b,a,-0.17,-0.42,-1.68,0.56,-0.64,-0.44,0.56,-0.38,1,1.79,8.02,0.56,1.79,14.36
b,a,-1.06,0.16,-0.11,1.06,-0.5,1.24,-1.28,0.15,1,2.54,8.2,0.71,1.41,11.56
e,e,0.33,-0.93,-0.13,1.25,-0.14,0.22,-0.14,-1.54,0,2.64,5.28,0.73,3.7,19.54
e,d,0.54,-0.37,0.88,-0.82,-0.12,0.22,-1.1,-2.05,1,6.42,11.35,0.56,1.79,20.32
e,a,-0.64,-0.15,-0.59,0.52,1.18,0.66,0.88,-1.32,1,4.53,12.9,0.86,1.16,14.96
c,d,-1.01,0.12,1.32,0.57,-1.51,-0.15,-1.5,0.3,0,5.28,3.38,0.24,1.32,4.46
a,a,0.63,-0.39,0.19,1.22,-0.7,1.31,-1.02,0.24,0,4.69,7.4,0.58,2.38,17.61
b,d,2.41,-0.22,-0.19,-0.53,-0.24,-1.31,1.06,0.99,0,8.92,7.25,0.72,3.57,25.88
e,d,-0.6,-0.64,-0.81,0.26,-1.35,-0.86,-0.17,0.02,0,3.04,3.68,0.26,1.35,4.97
a,d,1.0,0.7,1.79,-0.61,0.4,-0.2,-1.94,-1.7,1,10.07,15.6,0.8,1.25,19.5
a,b,-1.04,-1.77,0.25,-1.4,-0.81,-0.86,0.21,-0.95,0,2.01,2.7800000000000002,0.17,1.2,3.34
d,d,-0.23,-1.44,-0.44,0.45,-0.04,0.18,0.4,0.42,1,2.36,7.48,0.57,1.75,13.09
b,c,0.12,-0.7,1.19,-1.04,-1.25,1.34,-0.74,0.7,1,4.97,10.059999999999999,0.59,1.69,17.0
b,b,0.94,-0.85,-1.81,0.07,-0.59,-1.89,0.6,-0.29,0,4.4,3.42,0.28,1.39,4.75
d,a,0.43,-0.2,-0.91,-0.09,0.3,0.25,0.2,-0.44,0,2.41,6.87,0.74,3.85,26.45
b,a,-0.25,1.23,1.19,-0.26,0.66,0.28,1.52,0.06,1,6.69,15.35,0.9,1.11,17.04
b,d,0.89,2.25,1.19,0.57,1.51,-1.88,-0.04,-0.41,1,13.2,19.880000000000003,0.9,1.11,22.07
b,e,-0.32,0.8,-1.39,0.31,0.94,0.38,-0.54,0.79,1,6.39,13.42,0.93,1.08,14.49
b,b,0.89,-0.48,-0.05,0.44,-0.15,0.25,-0.08,-0.02,0,4.59,7.16,0.79,4.76,34.08
d,e,-0.13,1.0,-0.11,-1.46,-0.72,-0.64,-0.91,0.19,1,2.97,6.11,0.46,2.17,13.26
c,d,-0.79,-0.95,-0.18,0.27,-1.34,-0.68,-0.77,1.29,1,3.56,7.0,0.41,2.44,17.08
d,d,1.96,1.87,-1.23,-3.36,1.15,0.38,1.59,-1.64,1,10.99,18.490000000000002,0.76,1.32,24.41
d,a,0.59,-0.34,-0.07,0.82,0.54,1.52,0.74,-0.28,1,4.8,14.33,0.87,1.15,16.48
e,e,0.68,-0.81,0.88,-0.94,-1.3,0.05,-0.38,-0.2,0,5.41,4.21,0.58,2.38,10.02
d,d,0.07,-0.52,0.26,0.38,1.39,0.51,0.92,-0.9,0,4.7,8.44,0.89,9.09,76.72
d,c,-0.7,1.46,-0.34,0.34,0.36,0.54,0.91,0.83,1,6.35,12.63,0.72,1.39,17.56
e,b,-0.19,0.65,-0.13,0.65,0.1,1.99,-0.33,0.82,1,5.33,13.54,0.78,1.28,17.33
a,d,0.13,-0.47,-0.33,-1.02,1.2,0.12,-0.16,0.09,1,4.94,11.25,0.82,1.22,13.72
e,d,0.69,0.16,-0.83,-1.54,-0.9,-0.24,-0.81,-0.66,1,5.57,8.620000000000001,0.34,2.94,25.34
b,b,0.47,2.0,-1.65,1.87,0.6,0.82,1.45,-1.37,0,8.15,9.43,0.85,6.67,62.9
e,c,0.17,-0.39,-0.24,1.68,-0.6,0.86,0.32,0.87,1,4.78,12.15,0.46,2.17,26.37
c,e,1.37,0.43,1.6,0.72,-0.88,-0.4,-1.01,0.59,1,8.59,13.76,0.78,1.28,17.61
b,b,1.08,-0.68,-0.97,0.01,1.6,-1.14,0.25,1.04,1,7.16,13.88,0.88,1.14,15.82
c,b,0.34,-0.39,0.27,-1.11,0.84,-0.66,-0.48,0.31,0,4.55,5.02,0.42,1.72,8.63
e,c,1.31,0.19,-0.31,-0.63,-0.94,0.48,-0.88,0.06,0,6.0,4.61,0.45,1.82,8.39
a,b,-1.22,-1.11,1.03,0.91,-0.68,0.83,2.11,1.48,0,6.45,6.45,0.63,2.7,17.42
a,c,0.27,-0.29,0.89,-0.29,-0.29,-0.27,1.05,0.34,1,4.48,10.95,0.66,1.52,16.64
a,c,-0.37,-0.49,0.74,-1.89,1.76,-1.47,-2.08,-2.39,1,5.86,7.68,0.33,3.03,23.27
e,e,0.76,-0.45,-1.69,-0.97,-0.3,0.38,0.13,0.19,1,4.01,9.91,0.78,1.28,12.68
c,e,0.63,-1.58,1.61,-0.39,0.09,-0.72,-1.88,1.38,1,7.75,11.219999999999999,0.68,1.47,16.49
a,d,1.46,-0.96,1.89,0.26,0.19,-0.5,-1.21,-0.1,1,8.52,14.84,0.7,1.43,21.22
c,d,0.18,-0.51,-1.94,-1.59,1.19,-0.29,0.09,-1.55,0,4.83,4.78,0.78,4.55,21.75
e,c,-0.44,-0.11,-0.24,0.2,1.77,1.94,1.03,0.21,1,6.92,16.02,0.91,1.1,17.62
d,c,0.26,0.98,-0.86,1.03,-0.33,-2.01,-0.99,-1.28,1,3.49,6.49,0.54,1.85,12.01
d,a,0.07,0.15,-1.55,-0.06,-0.98,0.98,-0.32,1.85,1,3.8,9.49,0.83,1.2,11.39
e,d,-0.89,0.64,-0.53,0.58,-0.32,0.26,-2.54,-0.4,1,5.54,9.379999999999999,0.81,1.23,11.54
a,b,0.74,0.66,0.45,-0.96,1.34,0.85,-0.56,-0.47,1,7.1,13.23,0.87,1.15,15.21
a,c,-0.25,0.58,-0.03,-0.26,0.95,-0.4,-0.6,0.65,1,5.46,10.940000000000001,0.68,1.47,16.08
b,b,-0.59,1.71,-1.58,-0.98,-1.32,0.12,0.76,-0.41,0,4.25,5.55,0.4,1.67,9.27
e,d,-1.04,0.13,-0.4,-0.79,0.05,-0.89,0.38,-0.18,1,3.5,7.62,0.71,1.41,10.74
d,e,-0.4,-0.5,2.19,1.43,1.89,0.22,1.2,2.31,1,13.07,22.06,0.95,1.05,23.16
e,d,0.22,-0.19,0.32,-1.26,-1.19,-0.01,0.25,-0.07,0,5.02,4.25,0.26,1.35,5.74
c,d,-0.05,-0.12,-0.62,1.02,0.05,-1.32,2.87,-1.3,1,3.65,11.41,0.72,1.39,15.86
d,c,-0.47,0.88,0.18,1.39,-0.26,0.32,-0.49,0.33,1,5.17,10.4,0.6,1.67,17.37
d,d,-0.37,0.59,0.92,-0.64,2.08,-0.6,0.04,1.35,1,9.67,15.64,0.89,1.12,17.52
d,b,0.29,-0.37,-1.05,-1.49,1.1,0.19,0.81,1.21,0,5.67,5.51,0.44,1.79,9.86
e,d,-0.42,0.84,0.28,0.63,0.09,-1.02,0.95,1.11,0,7.31,6.01,0.57,2.33,14.0
e,b,0.4,0.53,0.79,0.35,-0.08,0.92,1.6,0.17,1,5.44,13.72,0.58,1.72,23.6
a,c,-1.73,1.15,0.08,-0.49,-0.76,1.0,0.62,1.2,0,5.92,4.77,0.6,2.5,11.92
d,a,-0.43,-1.3,0.92,1.02,-0.26,-0.04,-0.43,0.34,1,3.41,8.23,0.37,2.7,22.22
b,b,-0.16,-0.1,-0.7,0.28,-0.44,0.74,0.36,-0.2,1,1.49,7.48,0.45,2.22,16.61
d,e,0.06,1.63,-0.47,-0.58,0.51,0.62,0.1,1.38,1,8.68,15.73,0.69,1.45,22.81
b,d,-0.7,0.21,-0.91,0.11,-0.41,-0.06,-1.73,0.95,1,4.31,8.59,0.78,1.28,11.0
a,a,0.11,-0.02,1.3,0.4,-0.87,-2.26,0.73,-0.06,0,3.46,5.23,0.39,1.64,8.58
b,b,0.81,0.79,-0.16,0.9,0.7,1.35,-0.26,-1.93,1,7.02,16.03,0.83,1.2,19.24
b,d,0.55,-0.11,-1.56,-2.32,0.87,-0.18,-1.23,0.16,1,5.97,9.219999999999999,0.68,1.47,13.55
e,e,-0.71,-0.84,-0.1,0.62,-0.35,0.76,-0.69,1.48,1,5.06,10.059999999999999,0.79,1.27,12.78
b,a,-0.45,-0.09,-1.32,2.69,1.31,-1.13,-1.46,0.48,0,4.76,6.99,0.9,10.0,69.9
e,d,-0.16,0.8,-0.4,0.19,1.14,1.81,-0.94,-0.91,1,7.14,14.92,0.73,1.37,20.44
a,c,1.24,-0.65,-0.49,1.11,-1.02,0.06,-0.46,1.02,1,5.82,9.940000000000001,0.65,1.54,15.31
e,d,0.6,0.44,1.05,0.56,0.89,-0.32,2.16,-0.71,1,8.14,17.57,0.9,1.11,19.5
d,d,-0.01,0.11,-0.31,-2.03,-1.71,0.98,2.08,-1.21,0,4.06,4.95,0.39,1.64,8.12
